,v,t,p,ws,ws-sd,ghi,ghi-sd
2021-09-16 11:00:00+03:00,18.86,39.98,11.86,0.3,0.1,572.0,11.1
2021-09-16 11:10:00+03:00,18.95,41.65,11.97,0.4,0.2,592.5,5.1
2021-09-16 11:20:00+03:00,19.11,40.64,12.17,0.4,0.2,608.3,4.5
2021-09-16 11:30:00+03:00,19.26,40.37,12.36,0.5,0.3,625.9,5.3
2021-09-16 11:40:00+03:00,19.35,40.89,12.48,0.6,0.5,643.5,3.7
2021-09-16 11:50:00+03:00,19.48,40.17,12.65,0.9,0.6,658.0,5.5
2021-09-16 12:00:00+03:00,19.44,42.25,12.6,0.8,0.5,669.7,3.6
2021-09-16 12:10:00+03:00,19.49,41.98,12.66,0.7,0.4,681.6,3.4
2021-09-16 12:20:00+03:00,19.49,42.54,12.66,0.9,0.5,692.8,3.9
2021-09-16 12:30:00+03:00,19.46,44.09,12.62,0.6,0.4,701.7,3.6
2021-09-16 12:40:00+03:00,19.41,45.26,12.56,0.6,0.3,709.4,1.3
2021-09-16 12:50:00+03:00,19.35,46.49,12.48,0.7,0.5,714.7,0.7
2021-09-16 13:00:00+03:00,19.4,46.3,12.55,0.8,0.6,720.5,2.8
2021-09-16 13:10:00+03:00,19.36,46.77,12.49,0.7,0.4,721.5,6.9
2021-09-16 13:20:00+03:00,19.38,46.83,12.52,0.5,0.4,722.5,4.9
2021-09-16 13:30:00+03:00,19.36,46.98,12.49,0.8,0.5,675.2,114.8
2021-09-16 13:40:00+03:00,19.45,45.98,12.61,0.7,0.4,725.9,2.6
2021-09-16 13:50:00+03:00,19.33,47.15,12.45,0.5,0.3,709.9,12.1
2021-09-16 14:00:00+03:00,19.19,49.28,12.28,0.8,0.6,711.3,12.6
2021-09-16 14:10:00+03:00,19.19,48.9,12.28,0.6,0.4,690.9,27.5
2021-09-16 14:20:00+03:00,19.04,47.88,12.08,0.9,0.7,661.6,35.7
2021-09-16 14:30:00+03:00,19.14,48.35,12.21,0.6,0.4,677.5,10.2
2021-09-16 14:40:00+03:00,19.29,45.68,12.4,1.3,0.7,669.7,15.0
2021-09-16 14:50:00+03:00,19.31,44.5,12.43,1.0,0.7,659.4,9.7
2021-09-16 15:00:00+03:00,19.21,46.06,12.3,0.9,0.5,645.7,11.1
2021-09-16 15:10:00+03:00,19.13,43.98,12.2,1.4,0.7,598.9,17.1
2021-09-16 15:20:00+03:00,19.12,42.98,12.19,1.6,0.8,600.6,16.3
2021-09-16 15:30:00+03:00,19.13,42.04,12.2,1.4,0.9,576.3,38.9
2021-09-16 15:40:00+03:00,18.76,43.87,11.73,1.0,0.8,561.3,25.2
2021-09-16 15:50:00+03:00,18.37,42.79,11.25,1.1,0.7,498.9,48.3
2021-09-16 16:00:00+03:00,14.15,39.18,6.67,1.7,0.6,333.0,114.8
2021-09-16 16:10:00+03:00,18.53,37.82,11.45,1.5,0.8,521.7,50.4
2021-09-16 16:20:00+03:00,18.51,42.44,11.42,1.1,0.8,513.3,17.1
2021-09-16 16:30:00+03:00,18.2,40.28,11.04,1.7,0.7,476.5,22.1
2021-09-16 16:40:00+03:00,17.73,38.83,10.48,1.9,0.7,436.0,38.9
2021-09-16 16:50:00+03:00,16.02,37.77,8.55,1.0,0.6,380.0,21.2
2021-09-16 17:00:00+03:00,15.88,37.99,8.41,1.6,0.9,364.9,23.1
2021-09-16 17:10:00+03:00,14.3,37.12,6.82,1.2,0.6,334.2,9.3
2021-09-16 17:20:00+03:00,13.22,36.55,5.83,1.2,0.6,306.6,6.9
2021-09-16 17:30:00+03:00,12.3,36.33,5.04,0.8,0.5,288.1,10.6
2021-09-16 17:40:00+03:00,10.91,35.9,3.97,0.8,0.5,260.3,6.9
2021-09-16 17:50:00+03:00,9.77,34.96,3.18,0.9,0.6,235.2,8.5
2021-09-16 18:00:00+03:00,8.44,33.88,2.37,0.8,0.4,208.3,7.5
2021-09-16 18:10:00+03:00,7.19,33.29,1.72,0.9,0.5,178.5,10.6
2021-09-16 18:20:00+03:00,5.52,32.02,1.02,0.9,0.4,139.3,12.1
2021-09-16 18:30:00+03:00,3.76,30.72,0.47,0.6,0.4,84.2,28.7
2021-09-16 18:40:00+03:00,2.43,29.34,0.2,0.4,0.2,81.7,9.7
2021-09-16 18:50:00+03:00,1.63,28.48,0.09,0.5,0.4,44.4,17.1
2021-09-16 19:00:00+03:00,0.85,27.36,0.02,0.6,0.3,19.2,3.3
2021-09-16 19:10:00+03:00,0.5,26.38,0.01,0.6,0.4,10.4,1.6
2021-09-16 19:20:00+03:00,0.27,25.58,0.0,0.6,0.4,4.5,1.4
2021-09-16 19:30:00+03:00,0.12,24.6,0.0,0.6,0.3,1.3,0.9
2021-09-16 19:40:00+03:00,0.04,24.13,0.0,0.4,0.2,0.0,0.1
2021-09-16 19:50:00+03:00,0.0,24.11,0.0,0.5,0.3,0.0,0.0
2021-09-16 20:00:00+03:00,0.0,23.43,0.0,0.6,0.4,0.0,0.0
2021-09-16 20:10:00+03:00,0.0,23.18,0.0,0.8,0.3,0.0,0.0
2021-09-16 20:20:00+03:00,0.0,22.9,0.0,0.8,0.5,0.0,0.0
2021-09-16 20:30:00+03:00,0.0,22.82,0.0,0.8,0.5,0.0,0.0
2021-09-16 20:40:00+03:00,0.0,22.55,0.0,1.4,0.4,0.0,0.0
2021-09-16 20:50:00+03:00,0.0,21.9,0.0,1.9,0.5,0.0,0.0
2021-09-16 21:00:00+03:00,0.0,22.81,0.0,1.7,0.9,0.0,0.0
2021-09-16 21:10:00+03:00,0.0,21.55,0.0,0.4,0.2,0.0,0.0
2021-09-16 21:20:00+03:00,0.0,21.09,0.0,0.3,0.0,0.0,0.0
2021-09-16 21:30:00+03:00,0.0,19.97,0.0,0.3,0.0,0.0,0.0
2021-09-16 21:40:00+03:00,0.0,19.4,0.0,0.3,0.1,0.0,0.0
2021-09-16 21:50:00+03:00,0.0,19.67,0.0,0.3,0.0,0.0,0.0
2021-09-16 22:00:00+03:00,0.0,19.74,0.0,0.3,0.0,0.0,0.0
2021-09-16 22:10:00+03:00,0.0,19.9,0.0,0.3,0.1,0.0,0.0
2021-09-16 22:20:00+03:00,0.0,20.1,0.0,0.3,0.0,0.0,0.0
2021-09-16 22:30:00+03:00,0.0,20.41,0.0,0.3,0.0,0.0,0.0
2021-09-16 22:40:00+03:00,0.0,20.56,0.0,0.3,0.1,0.0,0.0
2021-09-16 22:50:00+03:00,0.0,20.4,0.0,0.5,0.4,0.0,0.0
2021-09-16 23:00:00+03:00,0.0,20.1,0.0,0.4,0.2,0.0,0.0
2021-09-16 23:10:00+03:00,0.0,20.41,0.0,0.4,0.3,0.0,0.0
2021-09-16 23:20:00+03:00,0.0,20.98,0.0,0.3,0.0,0.0,0.0
2021-09-16 23:30:00+03:00,0.0,20.87,0.0,0.4,0.2,0.0,0.0
2021-09-16 23:40:00+03:00,0.0,21.51,0.0,1.4,0.8,0.0,0.0
2021-09-16 23:50:00+03:00,0.0,22.1,0.0,2.0,0.6,0.0,0.0
2021-09-17 00:00:00+03:00,0.0,22.4,0.0,1.4,0.6,0.0,0.0
2021-09-17 00:10:00+03:00,0.0,22.46,0.0,1.6,0.5,0.0,0.0
2021-09-17 00:20:00+03:00,0.0,21.99,0.0,0.6,0.5,0.0,0.0
2021-09-17 00:30:00+03:00,0.0,20.62,0.0,0.3,0.0,0.0,0.0
2021-09-17 00:40:00+03:00,0.0,19.64,0.0,0.3,0.0,0.0,0.0
2021-09-17 00:50:00+03:00,0.0,19.18,0.0,0.3,0.1,0.0,0.0
2021-09-17 01:00:00+03:00,0.0,18.86,0.0,0.4,0.3,0.0,0.0
2021-09-17 01:10:00+03:00,0.0,18.81,0.0,0.6,0.4,0.0,0.0
2021-09-17 01:20:00+03:00,0.0,18.17,0.0,0.3,0.0,0.0,0.0
2021-09-17 01:30:00+03:00,0.0,17.32,0.0,0.3,0.0,0.0,0.0
2021-09-17 01:40:00+03:00,0.0,17.11,0.0,0.3,0.0,0.0,0.0
2021-09-17 01:50:00+03:00,0.0,16.78,0.0,0.3,0.0,0.0,0.0
2021-09-17 02:00:00+03:00,0.0,16.67,0.0,0.3,0.0,0.0,0.0
2021-09-17 02:10:00+03:00,0.0,16.47,0.0,0.3,0.0,0.0,0.0
2021-09-17 02:20:00+03:00,0.0,16.25,0.0,0.3,0.0,0.0,0.0
2021-09-17 02:30:00+03:00,0.0,17.03,0.0,0.6,0.4,0.0,0.0
2021-09-17 02:40:00+03:00,0.0,18.38,0.0,0.7,0.6,0.0,0.0
2021-09-17 02:50:00+03:00,0.0,18.1,0.0,0.3,0.0,0.0,0.0
2021-09-17 03:00:00+03:00,0.0,17.86,0.0,0.3,0.0,0.0,0.0
2021-09-17 03:10:00+03:00,0.0,17.7,0.0,0.3,0.0,0.0,0.0
2021-09-17 03:20:00+03:00,0.0,17.45,0.0,0.3,0.0,0.0,0.0
2021-09-17 03:30:00+03:00,0.0,17.16,0.0,0.3,0.0,0.0,0.0
2021-09-17 03:40:00+03:00,0.0,17.13,0.0,0.3,0.0,0.0,0.0
2021-09-17 03:50:00+03:00,0.0,17.08,0.0,0.3,0.0,0.0,0.0
2021-09-17 04:00:00+03:00,0.0,17.2,0.0,0.3,0.0,0.0,0.0
2021-09-17 04:10:00+03:00,0.0,17.36,0.0,0.4,0.2,0.0,0.0
2021-09-17 04:20:00+03:00,0.0,17.84,0.0,0.6,0.4,0.0,0.0
2021-09-17 04:30:00+03:00,0.0,18.0,0.0,0.3,0.0,0.0,0.0
2021-09-17 04:40:00+03:00,0.0,17.33,0.0,0.4,0.2,0.0,0.0
2021-09-17 04:50:00+03:00,0.0,16.61,0.0,0.3,0.0,0.0,0.0
2021-09-17 05:00:00+03:00,0.0,15.96,0.0,0.3,0.0,0.0,0.0
2021-09-17 05:10:00+03:00,0.0,15.45,0.0,0.3,0.0,0.0,0.0
2021-09-17 05:20:00+03:00,0.0,15.52,0.0,0.3,0.0,0.0,0.0
2021-09-17 05:30:00+03:00,0.0,15.22,0.0,0.3,0.0,0.0,0.0
2021-09-17 05:40:00+03:00,0.0,14.94,0.0,0.3,0.1,0.0,0.0
2021-09-17 05:50:00+03:00,0.0,14.25,0.0,0.3,0.0,0.0,0.0
2021-09-17 06:00:00+03:00,0.0,13.8,0.0,0.3,0.0,0.0,0.0
2021-09-17 06:10:00+03:00,0.0,14.1,0.0,0.7,0.4,0.0,0.0
2021-09-17 06:20:00+03:00,0.0,13.82,0.0,0.3,0.0,0.0,0.0
2021-09-17 06:30:00+03:00,0.0,13.6,0.0,0.3,0.0,0.0,0.0
2021-09-17 06:40:00+03:00,0.0,14.05,0.0,0.3,0.0,0.0,0.0
2021-09-17 06:50:00+03:00,0.0,14.08,0.0,0.3,0.0,0.0,0.0
2021-09-17 07:00:00+03:00,0.04,13.73,0.0,0.5,0.3,0.9,0.9
2021-09-17 07:10:00+03:00,0.16,13.92,0.0,0.3,0.0,5.9,2.2
2021-09-17 07:20:00+03:00,0.4,13.82,0.01,0.3,0.0,16.4,5.1
2021-09-17 07:30:00+03:00,1.04,14.82,0.04,0.3,0.0,42.2,8.2
2021-09-17 07:40:00+03:00,1.78,16.16,0.11,0.3,0.0,69.3,12.1
2021-09-17 07:50:00+03:00,2.65,17.73,0.23,0.3,0.0,107.3,9.7
2021-09-17 08:00:00+03:00,3.44,18.92,0.39,0.3,0.0,127.5,2.6
2021-09-17 08:10:00+03:00,3.54,20.03,0.42,0.3,0.1,117.4,21.2
2021-09-17 08:20:00+03:00,2.47,19.73,0.2,0.3,0.0,76.0,4.7
2021-09-17 08:30:00+03:00,2.54,19.35,0.22,0.3,0.0,73.5,3.3
2021-09-17 08:40:00+03:00,2.21,19.44,0.16,0.3,0.0,63.5,2.5
2021-09-17 08:50:00+03:00,2.04,19.6,0.14,0.4,0.2,62.2,2.0
2021-09-17 09:00:00+03:00,2.19,19.35,0.16,0.4,0.2,64.6,0.9
2021-09-17 09:10:00+03:00,2.21,19.31,0.16,0.3,0.0,69.6,7.2
2021-09-17 09:20:00+03:00,3.11,20.0,0.32,0.3,0.0,102.5,8.5
2021-09-17 09:30:00+03:00,3.98,20.94,0.53,0.4,0.2,124.2,3.9
2021-09-17 09:40:00+03:00,4.89,21.55,0.8,0.3,0.0,164.8,46.2
2021-09-17 09:50:00+03:00,8.79,24.19,2.58,0.4,0.2,256.1,38.9
2021-09-17 10:00:00+03:00,9.74,26.68,3.16,0.3,0.1,274.8,74.5
2021-09-17 10:10:00+03:00,14.15,27.9,6.67,0.4,0.3,459.0,125.2
2021-09-17 10:20:00+03:00,17.48,32.34,10.19,0.5,0.4,483.3,130.8
2021-09-17 10:30:00+03:00,11.57,31.08,4.46,0.5,0.3,313.2,60.0
2021-09-17 10:40:00+03:00,11.86,29.32,4.69,0.5,0.3,301.5,88.6
2021-09-17 10:50:00+03:00,14.39,28.71,6.9,0.6,0.4,393.7,74.5
2021-09-17 11:00:00+03:00,18.44,31.39,11.33,0.8,0.5,514.0,24.1
2021-09-17 11:10:00+03:00,18.23,33.89,11.08,0.5,0.4,499.6,30.0
2021-09-17 11:20:00+03:00,18.79,37.47,11.77,0.4,0.3,552.2,30.0
2021-09-17 11:30:00+03:00,19.14,38.35,12.21,0.6,0.5,614.1,16.3
2021-09-17 11:40:00+03:00,19.12,39.71,12.19,0.6,0.5,618.3,27.5
2021-09-17 11:50:00+03:00,19.22,41.61,12.31,0.6,0.5,628.9,17.1
2021-09-17 12:00:00+03:00,19.11,42.61,12.17,0.8,0.6,631.8,19.4
2021-09-17 12:10:00+03:00,19.54,38.1,12.73,1.1,0.6,650.5,3.0
2021-09-17 12:20:00+03:00,19.58,38.94,12.78,0.8,0.5,662.1,4.3
2021-09-17 12:30:00+03:00,19.5,41.16,12.68,1.2,0.8,670.6,0.9
2021-09-17 12:40:00+03:00,19.63,39.33,12.84,1.2,0.7,676.5,3.7
2021-09-17 12:50:00+03:00,19.63,39.86,12.84,1.0,0.7,682.1,6.9
2021-09-17 13:00:00+03:00,19.48,40.94,12.65,0.8,0.6,668.4,17.8
2021-09-17 13:10:00+03:00,19.35,45.02,12.48,0.6,0.5,689.0,1.1
2021-09-17 13:20:00+03:00,19.39,44.49,12.53,0.5,0.3,688.1,3.0
2021-09-17 13:30:00+03:00,19.2,46.45,12.29,0.7,0.6,672.9,31.3
2021-09-17 13:40:00+03:00,19.43,43.2,12.58,1.2,0.6,683.5,4.5
2021-09-17 13:50:00+03:00,19.4,43.8,12.55,1.1,0.8,680.2,6.0
2021-09-17 14:00:00+03:00,19.06,42.38,12.11,1.0,0.8,588.9,52.7
2021-09-17 14:10:00+03:00,19.25,41.96,12.35,0.9,0.6,639.2,14.4
2021-09-17 14:20:00+03:00,19.18,42.52,12.26,1.2,0.7,620.4,6.6
2021-09-17 14:30:00+03:00,19.24,40.8,12.34,1.4,0.7,617.5,8.5
2021-09-17 14:40:00+03:00,18.83,39.36,11.82,1.7,0.6,516.1,177.1
2021-09-17 14:50:00+03:00,7.15,33.91,1.7,1.2,0.7,164.1,5.8
2021-09-17 15:00:00+03:00,5.43,31.06,0.98,1.0,0.6,155.7,3.4
2021-09-17 15:10:00+03:00,5.15,30.76,0.88,0.4,0.2,152.2,7.2
2021-09-17 15:20:00+03:00,5.61,31.05,1.05,0.4,0.3,176.0,12.6
2021-09-17 15:30:00+03:00,5.68,31.13,1.08,1.0,0.6,162.2,23.1
2021-09-17 15:40:00+03:00,3.49,29.88,0.41,0.9,0.6,108.6,5.5
2021-09-17 15:50:00+03:00,3.25,29.31,0.35,0.4,0.2,101.7,4.1
2021-09-17 16:00:00+03:00,2.7,29.58,0.24,0.3,0.0,76.6,8.2
2021-09-17 16:10:00+03:00,3.06,28.81,0.31,0.4,0.2,110.6,25.2
2021-09-17 16:20:00+03:00,4.36,25.7,0.63,1.3,0.4,125.3,7.8
2021-09-17 16:30:00+03:00,4.12,27.17,0.57,0.4,0.3,122.5,18.6
2021-09-17 16:40:00+03:00,2.82,28.0,0.27,0.3,0.0,79.9,8.5
2021-09-17 16:50:00+03:00,3.69,28.38,0.45,0.3,0.0,101.7,8.5
2021-09-17 17:00:00+03:00,3.32,28.24,0.37,0.3,0.0,100.3,5.3
2021-09-17 17:10:00+03:00,2.92,28.0,0.28,0.3,0.0,75.3,12.6
2021-09-17 17:20:00+03:00,1.79,27.44,0.11,0.4,0.1,45.0,4.1
2021-09-17 17:30:00+03:00,1.53,26.16,0.08,0.8,0.7,49.3,6.0
2021-09-17 17:40:00+03:00,1.82,24.14,0.11,0.5,0.4,49.9,1.9
2021-09-17 17:50:00+03:00,1.4,24.13,0.07,0.3,0.1,38.2,4.5
2021-09-17 18:00:00+03:00,1.43,25.27,0.07,0.3,0.1,50.6,5.5
2021-09-17 18:10:00+03:00,2.0,25.96,0.13,0.3,0.0,68.7,9.7
2021-09-17 18:20:00+03:00,2.2,26.32,0.16,0.6,0.4,57.8,12.1
2021-09-17 18:30:00+03:00,1.35,25.48,0.06,0.9,0.6,39.6,1.0
2021-09-17 18:40:00+03:00,1.24,25.58,0.05,0.3,0.0,41.3,1.4
2021-09-17 18:50:00+03:00,1.05,24.96,0.04,0.5,0.3,30.8,2.3
2021-09-17 19:00:00+03:00,0.94,24.63,0.03,0.3,0.1,25.8,3.3
2021-09-17 19:10:00+03:00,0.59,23.96,0.01,0.3,0.0,13.7,3.7
2021-09-17 19:20:00+03:00,0.23,23.26,0.0,0.3,0.0,4.5,1.7
2021-09-17 19:30:00+03:00,0.06,23.11,0.0,0.3,0.0,0.2,0.4
2021-09-17 19:40:00+03:00,0.01,22.93,0.0,0.3,0.1,0.0,0.0
2021-09-17 19:50:00+03:00,0.0,22.69,0.0,0.3,0.0,0.0,0.0
2021-09-17 20:00:00+03:00,0.0,22.72,0.0,0.3,0.0,0.0,0.0
2021-09-17 20:10:00+03:00,0.0,22.55,0.0,0.5,0.3,0.0,0.0
2021-09-17 20:20:00+03:00,0.0,22.39,0.0,0.3,0.0,0.0,0.0
2021-09-17 20:30:00+03:00,0.0,21.68,0.0,0.3,0.1,0.0,0.0
2021-09-17 20:40:00+03:00,0.0,22.28,0.0,0.9,0.4,0.0,0.0
2021-09-17 20:50:00+03:00,0.0,22.86,0.0,1.9,0.8,0.0,0.0
2021-09-17 21:00:00+03:00,0.0,22.17,0.0,2.4,0.5,0.0,0.0
2021-09-17 21:10:00+03:00,0.0,21.74,0.0,0.6,0.6,0.0,0.0
2021-09-17 21:20:00+03:00,0.0,20.38,0.0,0.4,0.2,0.0,0.0
2021-09-17 21:30:00+03:00,0.0,20.36,0.0,0.8,0.5,0.0,0.0
2021-09-17 21:40:00+03:00,0.0,20.08,0.0,0.3,0.0,0.0,0.0
2021-09-17 21:50:00+03:00,0.0,19.57,0.0,0.4,0.2,0.0,0.0
2021-09-17 22:00:00+03:00,0.0,19.29,0.0,0.5,0.4,0.0,0.0
2021-09-17 22:10:00+03:00,0.0,19.84,0.0,0.6,0.5,0.0,0.0
2021-09-17 22:20:00+03:00,0.0,19.03,0.0,0.5,0.5,0.0,0.0
2021-09-17 22:30:00+03:00,0.0,18.94,0.0,0.4,0.2,0.0,0.0
2021-09-17 22:40:00+03:00,0.0,18.62,0.0,0.3,0.1,0.0,0.0
2021-09-17 22:50:00+03:00,0.0,18.72,0.0,0.9,0.5,0.0,0.0
2021-09-17 23:00:00+03:00,0.0,19.18,0.0,0.3,0.1,0.0,0.0
2021-09-17 23:10:00+03:00,0.0,18.77,0.0,0.5,0.3,0.0,0.0
2021-09-17 23:20:00+03:00,0.0,18.84,0.0,0.3,0.0,0.0,0.0
2021-09-17 23:30:00+03:00,0.0,18.32,0.0,0.3,0.0,0.0,0.0
2021-09-17 23:40:00+03:00,0.0,18.47,0.0,0.3,0.1,0.0,0.0
2021-09-17 23:50:00+03:00,0.0,18.35,0.0,0.3,0.0,0.0,0.0
2021-09-18 00:00:00+03:00,0.0,18.12,0.0,0.7,0.5,0.0,0.0
2021-09-18 00:10:00+03:00,0.0,17.97,0.0,0.5,0.3,0.0,0.0
2021-09-18 00:20:00+03:00,0.0,17.95,0.0,0.3,0.0,0.0,0.0
2021-09-18 00:30:00+03:00,0.0,17.87,0.0,0.5,0.3,0.0,0.0
2021-09-18 00:40:00+03:00,0.0,18.22,0.0,0.3,0.0,0.0,0.0
2021-09-18 00:50:00+03:00,0.0,18.46,0.0,0.3,0.0,0.0,0.0
2021-09-18 01:00:00+03:00,0.0,18.28,0.0,0.3,0.1,0.0,0.0
2021-09-18 01:10:00+03:00,0.0,17.58,0.0,0.4,0.2,0.0,0.0
2021-09-18 01:20:00+03:00,0.0,17.78,0.0,0.4,0.2,0.0,0.0
2021-09-18 01:30:00+03:00,0.0,18.23,0.0,1.3,1.2,0.0,0.0
2021-09-18 01:40:00+03:00,0.0,19.93,0.0,1.9,0.7,0.0,0.0
2021-09-18 01:50:00+03:00,0.0,18.75,0.0,1.4,0.6,0.0,0.0
2021-09-18 02:00:00+03:00,0.0,18.76,0.0,0.5,0.4,0.0,0.0
2021-09-18 02:10:00+03:00,0.0,18.86,0.0,0.5,0.5,0.0,0.0
2021-09-18 02:20:00+03:00,0.0,17.82,0.0,0.4,0.3,0.0,0.0
2021-09-18 02:30:00+03:00,0.0,17.54,0.0,0.3,0.0,0.0,0.0
2021-09-18 02:40:00+03:00,0.0,16.87,0.0,0.3,0.1,0.0,0.0
2021-09-18 02:50:00+03:00,0.0,16.7,0.0,0.4,0.2,0.0,0.0
2021-09-18 03:00:00+03:00,0.0,17.02,0.0,1.5,0.3,0.0,0.0
2021-09-18 03:10:00+03:00,0.0,17.91,0.0,0.6,0.4,0.0,0.0
2021-09-18 03:20:00+03:00,0.0,17.45,0.0,0.3,0.0,0.0,0.0
2021-09-18 03:30:00+03:00,0.0,16.89,0.0,0.4,0.2,0.0,0.0
2021-09-18 03:40:00+03:00,0.0,17.55,0.0,0.4,0.2,0.0,0.0
2021-09-18 03:50:00+03:00,0.0,18.19,0.0,0.6,0.3,0.0,0.0
2021-09-18 04:00:00+03:00,0.0,18.16,0.0,0.3,0.0,0.0,0.0
2021-09-18 04:10:00+03:00,0.0,18.4,0.0,1.9,0.7,0.0,0.0
2021-09-18 04:20:00+03:00,0.0,19.76,0.0,1.4,0.9,0.0,0.0
2021-09-18 04:30:00+03:00,0.0,19.79,0.0,2.3,1.0,0.0,0.0
2021-09-18 04:40:00+03:00,0.0,19.86,0.0,0.3,0.1,0.0,0.0
2021-09-18 04:50:00+03:00,0.0,19.23,0.0,0.3,0.0,0.0,0.0
2021-09-18 05:00:00+03:00,0.0,18.59,0.0,0.4,0.2,0.0,0.0
2021-09-18 05:10:00+03:00,0.0,18.39,0.0,0.5,0.4,0.0,0.0
2021-09-18 05:20:00+03:00,0.0,17.93,0.0,0.4,0.2,0.0,0.0
2021-09-18 05:30:00+03:00,0.0,17.68,0.0,0.3,0.0,0.0,0.0
2021-09-18 05:40:00+03:00,0.0,17.92,0.0,0.3,0.1,0.0,0.0
2021-09-18 05:50:00+03:00,0.0,18.36,0.0,1.0,0.6,0.0,0.0
2021-09-18 06:00:00+03:00,0.0,19.01,0.0,0.5,0.3,0.0,0.0
2021-09-18 06:10:00+03:00,0.0,19.52,0.0,0.3,0.1,0.0,0.0
2021-09-18 06:20:00+03:00,0.0,19.09,0.0,0.4,0.2,0.0,0.0
2021-09-18 06:30:00+03:00,0.0,18.53,0.0,0.6,0.4,0.0,0.0
2021-09-18 06:40:00+03:00,0.0,18.61,0.0,1.1,0.6,0.0,0.0
2021-09-18 06:50:00+03:00,0.0,19.25,0.0,1.3,0.5,0.0,0.0
2021-09-18 07:00:00+03:00,0.03,20.06,0.0,0.8,0.6,1.1,1.2
2021-09-18 07:10:00+03:00,0.16,20.03,0.0,0.4,0.3,7.5,2.8
2021-09-18 07:20:00+03:00,0.53,19.75,0.01,0.8,0.5,23.9,6.9
2021-09-18 07:30:00+03:00,1.19,20.48,0.05,0.6,0.5,49.8,6.3
2021-09-18 07:40:00+03:00,1.8,21.22,0.11,0.3,0.0,73.3,5.8
2021-09-18 07:50:00+03:00,2.04,21.53,0.14,0.6,0.5,76.1,6.6
2021-09-18 08:00:00+03:00,2.33,21.18,0.18,0.5,0.3,76.7,3.7
2021-09-18 08:10:00+03:00,2.89,21.79,0.28,0.3,0.1,101.8,17.1
2021-09-18 08:20:00+03:00,2.73,22.69,0.25,0.3,0.0,84.4,5.1
2021-09-18 08:30:00+03:00,3.15,22.74,0.33,0.3,0.0,101.0,7.5
2021-09-18 08:40:00+03:00,3.7,23.3,0.46,0.3,0.0,107.3,3.6
2021-09-18 08:50:00+03:00,3.48,23.37,0.4,0.5,0.4,102.1,1.8
2021-09-18 09:00:00+03:00,3.78,23.49,0.48,0.3,0.2,117.0,5.5
2021-09-18 09:10:00+03:00,3.68,24.16,0.45,0.5,0.4,90.2,18.6
2021-09-18 09:20:00+03:00,2.59,23.51,0.22,0.5,0.4,72.1,6.9
2021-09-18 09:30:00+03:00,2.41,23.27,0.19,0.9,0.6,69.0,4.1
2021-09-18 09:40:00+03:00,2.75,23.11,0.25,1.1,0.8,96.1,18.6
2021-09-18 09:50:00+03:00,4.88,23.88,0.79,0.9,0.8,159.0,11.6
2021-09-18 10:00:00+03:00,8.82,25.61,2.59,1.3,0.9,277.4,84.8
2021-09-18 10:10:00+03:00,14.42,29.34,6.93,1.6,0.9,418.4,52.7
2021-09-18 10:20:00+03:00,9.04,29.25,2.72,1.1,0.7,226.9,35.7
2021-09-18 10:30:00+03:00,8.2,28.31,2.24,0.8,0.5,248.3,77.8
2021-09-18 10:40:00+03:00,14.36,31.75,6.87,0.8,0.6,415.0,105.3
2021-09-18 10:50:00+03:00,15.83,34.44,8.35,0.6,0.4,505.4,105.3
2021-09-18 11:00:00+03:00,14.75,36.12,7.25,1.0,0.7,426.1,125.2
2021-09-18 11:10:00+03:00,18.07,34.74,10.88,1.1,0.7,524.2,96.6
2021-09-18 11:20:00+03:00,17.78,35.84,10.54,1.0,0.6,562.4,44.3
2021-09-18 11:30:00+03:00,17.11,36.18,9.76,1.0,0.6,504.7,100.8
2021-09-18 11:40:00+03:00,13.99,34.51,6.52,0.9,0.6,442.3,100.8
2021-09-18 11:50:00+03:00,16.03,34.57,8.57,0.7,0.4,458.4,125.2
2021-09-18 12:00:00+03:00,10.29,34.22,3.53,0.5,0.4,275.7,32.7
2021-09-18 12:10:00+03:00,10.28,32.32,3.52,0.9,0.5,305.6,74.5
2021-09-18 12:20:00+03:00,18.09,33.67,10.91,1.2,0.7,584.5,65.4
2021-09-18 12:30:00+03:00,19.03,37.77,12.07,1.1,0.8,631.0,52.7
2021-09-18 12:40:00+03:00,19.5,38.91,12.68,1.8,0.9,702.2,68.3
2021-09-18 12:50:00+03:00,14.83,36.18,7.33,1.6,1.0,378.0,130.8
2021-09-18 13:00:00+03:00,5.71,31.81,1.09,1.1,0.7,171.2,28.7
2021-09-18 13:10:00+03:00,3.16,28.56,0.33,1.3,0.9,111.1,3.7
2021-09-18 13:20:00+03:00,3.19,27.39,0.34,1.1,0.8,108.5,4.3
2021-09-18 13:30:00+03:00,4.9,27.56,0.8,0.7,0.5,173.1,40.6
2021-09-18 13:40:00+03:00,9.59,30.13,3.07,0.8,0.6,264.6,62.6
2021-09-18 13:50:00+03:00,11.54,31.47,4.44,0.9,0.7,403.4,184.9
2021-09-18 14:00:00+03:00,18.73,39.4,11.69,1.0,0.7,601.8,239.8
2021-09-18 14:10:00+03:00,9.07,35.64,2.74,1.1,0.8,245.1,13.7
2021-09-18 14:20:00+03:00,7.57,31.31,1.91,1.3,0.8,221.9,2.4
2021-09-18 14:30:00+03:00,8.15,30.68,2.21,1.0,0.7,257.7,23.1
